"","Facility_ID","Year","County","Operative_Procedure","Hospital_Category_RiskAdjustment","Procedure_Count","Infections_Reported","LICENSED_CERTIFIED","FAC_TYPE_DESCRIPTION","FAC_FAC_RELATIONSHIP"
"167",30000122,"2021","Stanislaus","Bile duct, liver or pancreatic surgery","Acute Care Hospital",19,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"168",30000122,"2021","Stanislaus","Cardiac surgery","Acute Care Hospital",88,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"169",30000122,"2021","Stanislaus","Cesarean section","Acute Care Hospital",1102,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"170",30000122,"2021","Stanislaus","Colon surgery","Acute Care Hospital",187,4,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"171",30000122,"2021","Stanislaus","Coronary bypass,chest and donor incisions","Acute Care Hospital",247,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"172",30000122,"2021","Stanislaus","Coronary bypass,chest incision only","Acute Care Hospital",13,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"173",30000122,"2021","Stanislaus","Exploratory abdominal surgery (laparotomy)","Acute Care Hospital",335,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"174",30000122,"2021","Stanislaus","Gallbladder surgery","Acute Care Hospital",214,3,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"175",30000122,"2021","Stanislaus","Gastric surgery","Acute Care Hospital",236,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"176",30000122,"2021","Stanislaus","Hip prosthesis","Acute Care Hospital",203,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"177",30000122,"2021","Stanislaus","Hysterectomy, abdominal","Acute Care Hospital",95,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"178",30000122,"2021","Stanislaus","Hysterectomy, vaginal","Acute Care Hospital",16,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"179",30000122,"2021","Stanislaus","Kidney surgery","Acute Care Hospital",17,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"180",30000122,"2021","Stanislaus","Knee prosthesis","Acute Care Hospital",150,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"181",30000122,"2021","Stanislaus","Laminectomy","Acute Care Hospital",337,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"182",30000122,"2021","Stanislaus","Open reduction of fracture","Acute Care Hospital",379,3,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"183",30000122,"2021","Stanislaus","Ovarian surgery","Acute Care Hospital",52,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"184",30000122,"2021","Stanislaus","Rectal surgery","Acute Care Hospital",28,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"185",30000122,"2021","Stanislaus","Small bowel surgery","Acute Care Hospital",256,2,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"186",30000122,"2021","Stanislaus","Spinal fusion","Acute Care Hospital",242,3,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"187",30000122,"2021","Stanislaus","Spleen surgery","Acute Care Hospital",11,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"188",30000122,"2021","Stanislaus","Thoracic surgery","Acute Care Hospital",170,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"189",30000123,"2021","Stanislaus","Abdominal aortic aneurysm repair","Acute Care Hospital",2,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"190",30000123,"2021","Stanislaus","All procedures","Acute Care Hospital",4240,30,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"191",30000123,"2021","Stanislaus","Appendix surgery","Acute Care Hospital",174,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"192",30000123,"2021","Stanislaus","Bile duct, liver or pancreatic surgery","Acute Care Hospital",42,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"193",30000123,"2021","Stanislaus","Cardiac surgery","Acute Care Hospital",134,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"194",30000123,"2021","Stanislaus","Cesarean section","Acute Care Hospital",511,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"195",30000123,"2021","Stanislaus","Colon surgery","Acute Care Hospital",184,7,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"196",30000123,"2021","Stanislaus","Coronary bypass,chest and donor incisions","Acute Care Hospital",140,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"197",30000123,"2021","Stanislaus","Coronary bypass,chest incision only","Acute Care Hospital",2,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"198",30000123,"2021","Stanislaus","Exploratory abdominal surgery (laparotomy)","Acute Care Hospital",308,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"199",30000123,"2021","Stanislaus","Gallbladder surgery","Acute Care Hospital",415,5,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"200",30000123,"2021","Stanislaus","Gastric surgery","Acute Care Hospital",296,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"201",30000123,"2021","Stanislaus","Hip prosthesis","Acute Care Hospital",229,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"202",30000123,"2021","Stanislaus","Hysterectomy, abdominal","Acute Care Hospital",25,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"203",30000123,"2021","Stanislaus","Hysterectomy, vaginal","Acute Care Hospital",3,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"204",30000123,"2021","Stanislaus","Kidney surgery","Acute Care Hospital",29,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"205",30000123,"2021","Stanislaus","Knee prosthesis","Acute Care Hospital",236,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"206",30000123,"2021","Stanislaus","Laminectomy","Acute Care Hospital",139,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"207",30000123,"2021","Stanislaus","Open reduction of fracture","Acute Care Hospital",294,4,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"208",30000123,"2021","Stanislaus","Ovarian surgery","Acute Care Hospital",28,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"209",30000123,"2021","Stanislaus","Pacemaker surgery","Acute Care Hospital",165,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"210",30000123,"2021","Stanislaus","Rectal surgery","Acute Care Hospital",39,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"211",30000123,"2021","Stanislaus","Small bowel surgery","Acute Care Hospital",398,6,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"212",30000123,"2021","Stanislaus","Spinal fusion","Acute Care Hospital",249,3,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"213",30000123,"2021","Stanislaus","Spleen surgery","Acute Care Hospital",15,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"214",30000123,"2021","Stanislaus","Thoracic surgery","Acute Care Hospital",183,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"215",30000124,"2021","Sacramento","Abdominal aortic aneurysm repair","Acute Care Hospital",2,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"216",30000124,"2021","Sacramento","All procedures","Acute Care Hospital",4065,16,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"217",30000124,"2021","Sacramento","Appendix surgery","Acute Care Hospital",82,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"218",30000124,"2021","Sacramento","Bile duct, liver or pancreatic surgery","Acute Care Hospital",68,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"219",30000124,"2021","Sacramento","Cardiac surgery","Acute Care Hospital",410,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"220",30000124,"2021","Sacramento","Cesarean section","Acute Care Hospital",281,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"221",30000124,"2021","Sacramento","Colon surgery","Acute Care Hospital",149,3,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"222",30000124,"2021","Sacramento","Coronary bypass,chest and donor incisions","Acute Care Hospital",603,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"223",30000124,"2021","Sacramento","Coronary bypass,chest incision only","Acute Care Hospital",34,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"224",30000124,"2021","Sacramento","Exploratory abdominal surgery (laparotomy)","Acute Care Hospital",180,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"225",30000124,"2021","Sacramento","Gallbladder surgery","Acute Care Hospital",131,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"226",30000124,"2021","Sacramento","Gastric surgery","Acute Care Hospital",43,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"227",30000124,"2021","Sacramento","Hip prosthesis","Acute Care Hospital",301,4,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"228",30000124,"2021","Sacramento","Hysterectomy, abdominal","Acute Care Hospital",130,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"229",30000124,"2021","Sacramento","Hysterectomy, vaginal","Acute Care Hospital",12,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"230",30000124,"2021","Sacramento","Kidney surgery","Acute Care Hospital",5,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"231",30000124,"2021","Sacramento","Knee prosthesis","Acute Care Hospital",369,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"232",30000124,"2021","Sacramento","Laminectomy","Acute Care Hospital",245,2,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"233",30000124,"2021","Sacramento","Open reduction of fracture","Acute Care Hospital",69,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"234",30000124,"2021","Sacramento","Ovarian surgery","Acute Care Hospital",87,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"235",30000124,"2021","Sacramento","Pacemaker surgery","Acute Care Hospital",389,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"236",30000124,"2021","Sacramento","Rectal surgery","Acute Care Hospital",36,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"237",30000124,"2021","Sacramento","Small bowel surgery","Acute Care Hospital",83,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"238",30000124,"2021","Sacramento","Spinal fusion","Acute Care Hospital",306,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"239",30000124,"2021","Sacramento","Spleen surgery","Acute Care Hospital",14,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"240",30000124,"2021","Sacramento","Thoracic surgery","Acute Care Hospital",36,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"241",30000125,"2021","Stanislaus","All procedures","Acute Care Hospital",1401,15,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"242",30000125,"2021","Stanislaus","Appendix surgery","Acute Care Hospital",131,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"243",30000125,"2021","Stanislaus","Bile duct, liver or pancreatic surgery","Acute Care Hospital",9,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"244",30000125,"2021","Stanislaus","Cesarean section","Acute Care Hospital",266,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"245",30000125,"2021","Stanislaus","Colon surgery","Acute Care Hospital",104,7,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"246",30000125,"2021","Stanislaus","Exploratory abdominal surgery (laparotomy)","Acute Care Hospital",106,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"247",30000125,"2021","Stanislaus","Gallbladder surgery","Acute Care Hospital",202,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"248",30000125,"2021","Stanislaus","Gastric surgery","Acute Care Hospital",19,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"249",30000125,"2021","Stanislaus","Hip prosthesis","Acute Care Hospital",55,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"250",30000125,"2021","Stanislaus","Hysterectomy, abdominal","Acute Care Hospital",64,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"251",30000125,"2021","Stanislaus","Hysterectomy, vaginal","Acute Care Hospital",96,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"252",30000125,"2021","Stanislaus","Kidney surgery","Acute Care Hospital",1,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"253",30000125,"2021","Stanislaus","Knee prosthesis","Acute Care Hospital",61,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"254",30000125,"2021","Stanislaus","Open reduction of fracture","Acute Care Hospital",108,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"255",30000125,"2021","Stanislaus","Ovarian surgery","Acute Care Hospital",28,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"256",30000125,"2021","Stanislaus","Pacemaker surgery","Acute Care Hospital",83,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"257",30000125,"2021","Stanislaus","Rectal surgery","Acute Care Hospital",31,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"258",30000125,"2021","Stanislaus","Small bowel surgery","Acute Care Hospital",34,2,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"259",30000125,"2021","Stanislaus","Spleen surgery","Acute Care Hospital",2,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"260",30000125,"2021","Stanislaus","Thoracic surgery","Acute Care Hospital",1,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"261",30000127,"2021","Sacramento","All procedures","Acute Care Hospital",3751,9,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"262",30000127,"2021","Sacramento","Appendix surgery","Acute Care Hospital",118,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"263",30000127,"2021","Sacramento","Bile duct, liver or pancreatic surgery","Acute Care Hospital",97,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"264",30000127,"2021","Sacramento","Cardiac surgery","Acute Care Hospital",53,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"265",30000127,"2021","Sacramento","Cesarean section","Acute Care Hospital",515,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"266",30000127,"2021","Sacramento","Colon surgery","Acute Care Hospital",136,2,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"267",30000127,"2021","Sacramento","Coronary bypass,chest and donor incisions","Acute Care Hospital",85,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"268",30000127,"2021","Sacramento","Coronary bypass,chest incision only","Acute Care Hospital",4,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"269",30000127,"2021","Sacramento","Exploratory abdominal surgery (laparotomy)","Acute Care Hospital",199,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"270",30000127,"2021","Sacramento","Gallbladder surgery","Acute Care Hospital",128,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"271",30000127,"2021","Sacramento","Gastric surgery","Acute Care Hospital",222,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"272",30000127,"2021","Sacramento","Hip prosthesis","Acute Care Hospital",199,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"273",30000127,"2021","Sacramento","Hysterectomy, abdominal","Acute Care Hospital",137,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"274",30000127,"2021","Sacramento","Hysterectomy, vaginal","Acute Care Hospital",10,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"275",30000127,"2021","Sacramento","Kidney surgery","Acute Care Hospital",50,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"276",30000127,"2021","Sacramento","Knee prosthesis","Acute Care Hospital",201,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"277",30000127,"2021","Sacramento","Laminectomy","Acute Care Hospital",259,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"278",30000127,"2021","Sacramento","Open reduction of fracture","Acute Care Hospital",326,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"279",30000127,"2021","Sacramento","Ovarian surgery","Acute Care Hospital",130,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"280",30000127,"2021","Sacramento","Pacemaker surgery","Acute Care Hospital",62,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"281",30000127,"2021","Sacramento","Rectal surgery","Acute Care Hospital",43,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"282",30000127,"2021","Sacramento","Small bowel surgery","Acute Care Hospital",170,2,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"283",30000127,"2021","Sacramento","Spinal fusion","Acute Care Hospital",323,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"284",30000127,"2021","Sacramento","Spleen surgery","Acute Care Hospital",2,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"285",30000127,"2021","Sacramento","Thoracic surgery","Acute Care Hospital",282,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"286",30000130,"2021","Sacramento","All procedures","Acute Care Hospital",3191,34,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"287",30000130,"2021","Sacramento","Appendix surgery","Acute Care Hospital",108,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"288",30000130,"2021","Sacramento","Bile duct, liver or pancreatic surgery","Acute Care Hospital",75,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"289",30000130,"2021","Sacramento","Colon surgery","Acute Care Hospital",152,8,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"290",30000130,"2021","Sacramento","Exploratory abdominal surgery (laparotomy)","Acute Care Hospital",248,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"291",30000130,"2021","Sacramento","Gallbladder surgery","Acute Care Hospital",243,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"292",30000130,"2021","Sacramento","Gastric surgery","Acute Care Hospital",44,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"293",30000130,"2021","Sacramento","Hip prosthesis","Acute Care Hospital",124,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"294",30000130,"2021","Sacramento","Hysterectomy, abdominal","Acute Care Hospital",197,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"295",30000130,"2021","Sacramento","Hysterectomy, vaginal","Acute Care Hospital",16,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"296",30000130,"2021","Sacramento","Kidney surgery","Acute Care Hospital",12,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"297",30000130,"2021","Sacramento","Knee prosthesis","Acute Care Hospital",49,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"298",30000130,"2021","Sacramento","Laminectomy","Acute Care Hospital",770,3,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"299",30000130,"2021","Sacramento","Open reduction of fracture","Acute Care Hospital",68,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"300",30000130,"2021","Sacramento","Ovarian surgery","Acute Care Hospital",145,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"301",30000130,"2021","Sacramento","Pacemaker surgery","Acute Care Hospital",65,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"302",30000130,"2021","Sacramento","Rectal surgery","Acute Care Hospital",12,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"303",30000130,"2021","Sacramento","Small bowel surgery","Acute Care Hospital",84,6,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
